Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
80,0.8,80,0.8,80,0.21,80,0.6,80,0.91,80,0.93,80,0.21,80,0.63
81,0.8,81,0.8,81,0.21,81,0.62,81,0.91,81,0.93,81,0.21,81,0.65
82,0.8,82,0.81,82,0.21,82,0.57,82,0.91,82,0.94,82,0.21,82,0.59
83,0.8,83,0.8,83,0.21,83,0.57,83,0.91,83,0.94,83,0.21,83,0.59
84,0.8,84,0.8,84,0.21,84,0.61,84,0.92,84,0.94,84,0.21,84,0.64
85,0.8,85,0.8,85,0.21,85,0.6,85,0.92,85,0.93,85,0.21,85,0.62
86,0.8,86,0.8,86,0.2,86,0.6,86,0.92,86,0.94,86,0.2,86,0.62
87,0.8,87,0.8,87,0.2,87,0.57,87,0.93,87,0.94,87,0.2,87,0.6
88,0.8,88,0.8,88,0.2,88,0.61,88,0.92,88,0.94,88,0.2,88,0.64
89,0.8,89,0.8,89,0.2,89,0.58,89,0.92,89,0.95,89,0.2,89,0.6
90,0.8,90,0.8,90,0.2,90,0.6,90,0.94,90,0.95,90,0.2,90,0.64
91,0.8,91,0.8,91,0.2,91,0.56,91,0.93,91,0.95,91,0.2,91,0.58
92,0.8,92,0.8,92,0.2,92,0.59,92,0.93,92,0.95,92,0.2,92,0.62
93,0.8,93,0.8,93,0.2,93,0.58,93,0.93,93,0.95,93,0.2,93,0.61
94,0.8,94,0.8,94,0.2,94,0.57,94,0.93,94,0.95,94,0.2,94,0.58
95,0.8,95,0.8,95,0.2,95,0.6,95,0.94,95,0.95,95,0.2,95,0.62
96,0.8,96,0.8,96,0.2,96,0.58,96,0.94,96,0.96,96,0.2,96,0.61
97,0.8,97,0.8,97,0.2,97,0.59,97,0.95,97,0.96,97,0.2,97,0.61
98,0.8,98,0.8,98,0.19,98,0.56,98,0.95,98,0.96,98,0.19,98,0.59
99,0.8,99,0.8,99,0.2,99,0.59,99,0.94,99,0.96,99,0.2,99,0.61
