Hum SNR,score,WhiteNoise SNR,score.1,Clipping Percentage(%),score.2,Dropout Num,score.3,Hum SNR.1,score.4,WhiteNoise SNR.1,score.5,Clipping Percentage(%).1,score.6,Dropout Num.1,score.7
79,-0.6633333333333333,79.0,-0.665,79.0,-1.705,79.0,-0.8383333333333334,79.0,-0.28250000000000003,79.0,-0.28750000000000003,79.0,-1.7625,79.0,-0.5691666666666667
80,-0.665,80.0,-0.6625,80.0,-1.7275,80.0,-0.835,80.0,-0.28250000000000003,80.0,-0.28583333333333333,80.0,-1.7883333333333333,80.0,-0.56
81,-0.6633333333333333,81.0,-0.6641666666666667,81.0,-1.7466666666666668,81.0,-0.8383333333333334,81.0,-0.28250000000000003,81.0,-0.2841666666666667,81.0,-1.8099999999999998,81.0,-0.5658333333333333
82,-0.6625,82.0,-0.665,82.0,-1.765,82.0,-0.8333333333333334,82.0,-0.28250000000000003,82.0,-0.2833333333333334,82.0,-1.8308333333333333,82.0,-0.5608333333333334
83,-0.6625,83.0,-0.6641666666666667,83.0,-1.7858333333333334,83.0,-0.8458333333333333,83.0,-0.2808333333333333,83.0,-0.28583333333333333,83.0,-1.8566666666666667,83.0,-0.5808333333333333
84,-0.6633333333333333,84.0,-0.6641666666666667,84.0,-1.82,84.0,-0.8533333333333334,84.0,-0.2833333333333334,84.0,-0.28250000000000003,84.0,-1.8841666666666665,84.0,-0.5766666666666667
85,-0.665,85.0,-0.665,85.0,-1.8433333333333335,85.0,-0.8566666666666666,85.0,-0.2841666666666667,85.0,-0.2808333333333333,85.0,-1.9116666666666664,85.0,-0.5891666666666667
86,-0.6633333333333333,86.0,-0.665,86.0,-1.8641666666666667,86.0,-0.8616666666666667,86.0,-0.2816666666666667,86.0,-0.2833333333333334,86.0,-1.9341666666666668,86.0,-0.6
87,-0.6666666666666666,87.0,-0.6641666666666667,87.0,-1.885,87.0,-0.8766666666666666,87.0,-0.28250000000000003,87.0,-0.2808333333333333,87.0,-1.9574999999999998,87.0,-0.6125
88,-0.6633333333333333,88.0,-0.6616666666666667,88.0,-1.9175000000000002,88.0,-0.8450000000000001,88.0,-0.2816666666666667,88.0,-0.2808333333333333,88.0,-1.9925,88.0,-0.5916666666666667
89,-0.6641666666666667,89.0,-0.6641666666666667,89.0,-1.945,89.0,-0.8591666666666667,89.0,-0.2808333333333333,89.0,-0.28,89.0,-2.018333333333333,89.0,-0.5958333333333333
90,-0.6641666666666667,90.0,-0.6633333333333333,90.0,-1.9691666666666665,90.0,-0.84,90.0,-0.28250000000000003,90.0,-0.2808333333333333,90.0,-2.049166666666667,90.0,-0.5841666666666666
91,-0.6641666666666667,91.0,-0.6633333333333333,91.0,-2.0033333333333334,91.0,-0.8591666666666667,91.0,-0.2816666666666667,91.0,-0.2791666666666667,91.0,-2.0825,91.0,-0.5975
92,-0.6641666666666667,92.0,-0.6633333333333333,92.0,-2.029166666666667,92.0,-0.8708333333333332,92.0,-0.2791666666666667,92.0,-0.2808333333333333,92.0,-2.1075,92.0,-0.6183333333333333
93,-0.6641666666666667,93.0,-0.6633333333333333,93.0,-2.0625,93.0,-0.8691666666666666,93.0,-0.27666666666666667,93.0,-0.2791666666666667,93.0,-2.1408333333333336,93.0,-0.6166666666666667
94,-0.6625,94.0,-0.66,94.0,-2.0974999999999997,94.0,-0.8433333333333333,94.0,-0.28,94.0,-0.2783333333333334,94.0,-2.174166666666667,94.0,-0.5808333333333333
95,-0.6641666666666667,95.0,-0.6633333333333333,95.0,-2.125,95.0,-0.8650000000000001,95.0,-0.2791666666666667,95.0,-0.2791666666666667,95.0,-2.200833333333333,95.0,-0.6116666666666667
96,-0.6616666666666667,96.0,-0.665,96.0,-2.1750000000000003,96.0,-0.88,96.0,-0.2783333333333334,96.0,-0.2783333333333334,96.0,-2.2383333333333333,96.0,-0.6233333333333334
97,-0.6616666666666667,97.0,-0.6633333333333333,97.0,-2.2041666666666666,97.0,-0.8633333333333333,97.0,-0.28,97.0,-0.2783333333333334,97.0,-2.2683333333333335,97.0,-0.6083333333333333
98,-0.6633333333333333,98.0,-0.665,98.0,-2.2341666666666664,98.0,-0.8525,98.0,-0.2783333333333334,98.0,-0.2775,98.0,-2.29,98.0,-0.6066666666666667
99,-0.6641666666666667,99.0,-0.665,99.0,-2.263333333333333,99.0,-0.8700000000000001,99.0,-0.2791666666666667,99.0,-0.2783333333333334,99.0,-2.2925,99.0,-0.6291666666666667
